"x_1","y"
0,0.73930654602496
0,-1.65196942453397
0,1.31197261135137
0,-0.103144291352644
0,-1.28467452596195
0,-0.121964859979148
0,-1.47734458169791
0,1.36077802311449
0,1.56242754345703
0,-0.454139434390518
0,-0.379660671146712
0,0.767946631733062
0,-0.84542087695223
0,-0.942785122836736
0,1.35699780136129
0,-0.615701265727546
0,0.547532533487978
0,-0.798779392817515
0,-0.818333545455152
0,0.82631060552363
0,-1.91501133228543
0,-2.20084577922826
0,-0.0303505461589041
0,0.56275648006254
0,-0.372055885974821
0,0.381075797252743
0,-1.45588883411362
0,-0.727630050420788
0,0.0514516399797748
0,-1.61107390902231
0,-1.04691255920018
0,1.89947082960261
0,1.11961598873929
0,1.18063253675832
0,0.994355109955283
0,-2.25457227225355
0,-0.831422942280485
0,0.846665613227008
0,-0.835478198629827
0,-0.781382113745893
0,-0.470999687532781
0,0.205927666342519
0,1.05619935582074
0,0.48365058355760
0,0.00188820356606315
0,0.250976247549924
0,0.56042106364759
0,1.07203466300543
0,0.801336046264831
0,-1.18682903679958
0,-1.24655438087951
0,1.92796650634767
0,0.445195389035804
0,-0.314300969133550
0,1.92271142983276
0,0.571565952356793
0,1.13610260176328
0,-0.777467956193635
0,0.31600198320349
0,0.402264482952098
0,-1.53815047488586
0,-0.192331969871419
0,-0.117796049522332
0,0.495319272081947
0,0.159272809472008
0,0.97841860738456
0,-0.30043065165748
0,0.126131520740673
0,-0.982865483567066
0,-0.364688960037496
0,0.792164542953306
0,-0.643660744977924
0,-1.23640653324473
0,-0.142089346347201
0,1.74190210655151
0,-1.03091622818825
0,-1.16644966600835
0,-1.02804763086859
0,0.968205501356649
0,1.18001130607797
0,0.235065500016839
0,-0.181490857933406
0,1.93746133730058
0,-0.147259900849511
0,-0.360479199544606
0,0.634468478039675
0,0.529295620787156
0,-0.967134385953348
0,2.42592741385676
0,0.640835084365555
0,0.628590430668148
0,-0.724351008373911
0,0.350220991629825
0,0.490289505221753
0,0.840608860901975
0,-0.317603675520181
0,1.06627397775326
0,-0.200236014311964
0,-0.00135967386482832
0,0.409204961714395
0,1.58746775511854
0,-1.35136734264462
0,0.00240676595297038
0,-0.602593941534932
0,-0.547733865092624
0,-0.722685239054553
0,-0.551329703968724
0,-0.547950444209035
0,-0.317144800129484
0,-0.106548631067692
0,0.244535320064240
0,-0.466225979102180
0,0.953478718478641
0,-0.275560977166706
0,0.868102767644421
0,0.364723907515824
0,0.385677040675597
0,-0.86560717431552
0,1.67230968599243
0,-0.677674437493083
0,0.919752154437123
0,-0.245835221572122
0,0.0604332458008704
0,-2.13537730739720
0,0.026001585789224
0,-1.79301042733713
0,-0.225412838907078
0,0.74329342392017
0,0.434819557270739
0,-1.3196968764953
0,0.278550191312692
0,-0.786787385428921
0,-1.03257728074306
0,-0.284046800444576
0,0.490477126731825
0,0.117908060829656
0,1.80577854296615
0,-2.07791801150171
0,-0.562711085372826
0,-0.963449506792921
0,-0.683722310282882
0,1.01283286545472
0,0.127359206627365
0,0.337468430421680
0,0.605762724341084
0,0.82938195601915
0,-0.150732639859808
0,0.420429229418267
0,0.00340938225774895
0,-0.569678536271655
0,1.20961306262044
0,-0.473888465692314
0,-0.469418774852977
0,-1.90883200907675
0,-0.398695095156251
0,-1.41594990378750
0,-0.296448573760416
0,1.01645172554681
0,0.472152043516164
0,0.37039713146159
0,0.659069345249727
0,0.399299111567843
0,1.96012752861481
0,-0.34657189914274
0,0.480112279214597
0,-0.806717249999082
0,-0.474083540562753
0,0.0808676770981807
0,0.358262763673607
0,-0.900475534681913
0,-0.806792854796187
0,0.812332931002845
0,2.44535254179353
0,0.278844282820624
0,-0.280255825720051
0,-0.212821349976661
0,0.0415835706899593
0,-0.508799244792102
0,-0.930851347706947
0,0.143300854807598
0,0.176774463947841
0,0.532248882500188
0,-0.106442106812794
0,-0.111820394706984
0,2.11105405866469
0,-0.127511579315103
0,-1.55598877698723
0,0.00872244069891226
0,-0.324555102282525
0,-1.35840267864537
0,-0.422978351063146
0,0.0836858032380663
0,0.471539673576075
0,1.16769687524752
0,-0.062292962786585
0,-0.659695829609724
0,-0.48991148194695
0,-0.149283209612227
0,-0.809664387324756
0,-0.997418759672508
0,-1.35995457586068
0,0.957430231773094
0,1.16588648141659
0,1.14407731474716
0,0.436011368887069
0,-0.197404540935866
0,0.40151689029332
0,-0.180684083735800
0,0.145737608940521
0,0.191889069598576
0,0.669117099354717
0,1.26077524996293
0,0.577150396644677
0,-0.277564713274926
0,-1.01614589456873
0,0.232081365790147
0,0.124228635811097
0,-0.456867237282810
0,1.08216026728489
0,-0.993757623883874
0,0.364222214297359
0,0.342877648648579
0,-0.67638425926083
0,1.39348841801264
0,-0.402584901443021
0,-0.445283157956787
0,0.848787202215911
0,-0.282409836719719
0,-0.781649483833759
0,-1.64499910657370
0,-1.22328487340012
0,-0.139887872604783
0,-2.30968911098728
0,0.661943050476257
0,-0.107698166857541
0,-0.98870524075372
0,-0.678689322750071
0,-0.588017897361286
0,-0.315257297297745
0,-1.50014784241595
0,-0.434483910382877
0,-0.464397764740507
0,-1.31640590075076
0,-1.50776871913128
0,-1.35030607263132
0,1.11983422115288
0,0.268740484784266
0,-0.0396281200291036
0,-2.23640987921347
0,-0.854569242189829
0,-1.62743213143441
0,-0.911471838881296
0,0.324649332275050
0,0.391856630304484
0,0.505108861234014
0,-1.75695970155979
0,-0.321072801868910
0,0.18268006715053
0,-0.36123521748877
0,-0.764165964466858
0,0.0424007971652555
0,-0.776758534627836
0,1.25500370972006
0,1.00929138957001
0,1.55240678443580
0,0.00630449438451891
0,-0.754269095883629
0,0.893749175199436
0,0.176092444459694
0,0.533332105514945
0,0.412684082582019
0,3.03045512310598
0,-0.525672677947807
0,1.20535605793255
0,0.495299338143417
0,-0.0991879909023612
0,0.324289806777485
0,0.83453922856259
0,-1.24590453613332
0,0.00109521150953921
0,-0.361474963518246
0,0.656707136601313
0,0.0024760516407946
0,0.373534699720026
0,2.02139959574236
0,-0.771677926576426
0,0.0396762650579232
0,-0.642359689954988
0,1.48790161705304
0,0.40403555933036
0,0.123087076703040
0,-0.744474157253928
0,1.07928779453860
0,0.9125812832106
0,-0.549944224224189
0,1.12140258986099
0,1.79185939778609
0,-0.516525084593996
0,-0.0860806430164248
0,0.874034428320495
0,0.292532514052642
0,-1.45818649291781
0,0.668651657279087
0,1.43921616178577
0,0.797570101898319
0,0.794908784652743
0,0.334873691041612
0,0.46296100721756
0,-0.591198001214009
0,-0.039453464449783
0,-2.45837911847769
0,-0.388295958018844
0,1.11879664912562
0,-0.884621032686945
0,-0.50084789092533
0,-0.92935401701582
0,-0.330709712251957
0,0.596202183086837
0,1.07144223651566
0,0.410756217919662
0,1.58600174824379
0,-0.538515000824763
0,0.488837951776357
0,1.48439841430755
0,0.356058204592395
0,-0.370389430513426
0,0.020403604699831
0,-0.407651829498971
0,-0.324177188621332
0,0.872137980760377
0,-0.169215895107748
0,-0.313000264429981
0,0.228115382625496
0,-0.648983657660488
0,-0.613963828561976
0,-1.10415095271442
0,1.68377587042441
0,1.79470303819071
0,-1.83305172847822
0,0.522142257156826
0,-0.313307977537613
0,0.113757719083875
0,0.864691740167851
0,0.526023513172104
0,-0.768749911926528
0,0.88731279962005
0,0.493678106023098
0,0.543624828440046
0,1.74350194331511
0,-1.08333929942421
0,1.14815214842123
0,0.478574687140855
0,-0.986858990607746
0,-1.28719787563463
0,0.810855526021204
0,0.93126300252856
0,-0.780734959256414
0,1.32700206813881
0,-0.320495222401491
0,-2.59110629819077
0,0.453671310453939
0,-0.167280793451853
0,-0.155833597205108
0,-0.985221905560817
0,-0.620228625018464
0,0.529847979584446
0,1.78889351422186
0,-1.29305329771681
0,0.129372142414524
0,1.19012027446003
0,0.712657587423503
0,-1.36909313896238
0,0.939350087087122
0,0.108923078962964
0,-1.49451826343258
0,1.09196536926497
0,0.71483214558465
0,-0.166638870808901
0,0.835143935768887
0,0.182919577090036
0,-1.06170172015037
0,-1.27735309673295
0,-0.182529418811082
0,-0.580755989535547
0,-0.602069336849404
0,-1.36466292185179
0,-0.235251996171368
0,0.155192444474012
0,-0.366125765181537
0,0.441509042705634
0,1.47418323809165
0,-0.0432257900928203
0,0.52363785044411
0,0.271673519870602
0,-0.990774646692569
0,-0.829587514700136
0,-1.46993609050166
0,-1.55188393786431
0,0.0138848893088732
0,-0.96098447569888
0,0.0490977744162528
0,-1.79590829341162
0,0.96090890296446
0,1.47589626092834
0,-0.261392785482187
0,-0.113580447874706
0,0.116144068994509
0,-0.654438337204089
0,0.833996987415968
0,-0.891180757752673
0,0.549979140534653
0,-0.255588227374549
0,-0.74325054569347
0,0.555437083120526
0,0.972097906530233
0,0.473511654200741
0,0.303534220067110
0,0.972241419266036
0,-2.35181398469722
0,-0.572195914223685
0,1.27407270754586
0,1.18091163883373
0,-1.98510243715206
0,-0.474819779591251
0,-2.53740623192866
0,-0.0666093660361204
0,0.708858399502356
0,-1.66124211561422
0,0.610219415517487
0,-0.901462596869288
0,1.17664532690738
0,-1.93906545821961
0,-0.152123584289121
0,-0.476840443390825
0,0.0935090967564546
0,-1.45496752873545
0,-0.391123539151125
0,-1.85139609095590
0,0.0136865654055724
0,0.0152758596444754
0,-2.36633235970675
0,1.12465619134483
0,-1.71992728707261
0,-0.284125722344518
0,1.63549460707933
0,0.786949486865204
0,-0.8673890817738
0,1.15233977831826
0,0.113490472076636
0,-1.47520819726237
0,0.00680461022343891
0,-1.75979326782307
0,-0.0440781853412688
0,-0.433401537252104
0,0.810441992322515
0,-0.500767054221534
0,0.462673589127699
0,0.63655777464384
0,0.253382336685521
0,-1.16233517448518
0,0.470397343420532
0,-0.734975045684716
